id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier_0_id,qualifier_0_qualifierId,qualifier_0_value,qualifier_1_id,qualifier_1_qualifierId,qualifier_1_value,qualifier_2_id,qualifier_2_qualifierId,qualifier_2_value,qualifier_3_id,qualifier_3_qualifierId,qualifier_3_value,qualifier_4_id,qualifier_4_qualifierId,qualifier_4_value,qualifier_5_id,qualifier_5_qualifierId,qualifier_5_value,qualifier_6_id,qualifier_6_qualifierId,qualifier_6_value,qualifier_7_id,qualifier_7_qualifierId,qualifier_7_value,playerId,playerName,sequenceId,possessionId,qualifier_8_id,qualifier_8_qualifierId,qualifier_8_value,qualifier_9_id,qualifier_9_qualifierId,keyPass,qualifier_10_id,qualifier_10_qualifierId,qualifier_11_id,qualifier_11_qualifierId,qualifier_12_id,qualifier_12_qualifierId,qualifier_13_id,qualifier_13_qualifierId,qualifier_11_value,qualifier_12_value,qualifier_13_value,qualifier_14_id,qualifier_14_qualifierId,qualifier_14_value,qualifier_15_id,qualifier_15_qualifierId,qualifier_15_value,qualifier_16_id,qualifier_16_qualifierId,qualifier_9_value,qualifier_17_id,qualifier_17_qualifierId,qualifier_10_value,qualifier_16_value,qualifier_18_id,qualifier_18_qualifierId,qualifier_18_value,qualifier_19_id,qualifier_19_qualifierId,qualifier_19_value,qualifier_20_id,qualifier_20_qualifierId,qualifier_17_value,playerTrackingId,to_sec,sec_remaining,dist_to_opponent_goal,angle_to_goal,Goal_difference_home,Goal_difference_away
2205971415,767,61,2,68,14,5z1b7fuvpqe6vnigvopomvecu,0,80.325,55.42,1598190794668.0,2020-08-24T02:43:29Z,2443245481.0,56.0,Back,2443631803.0,15.0,,2443631805.0,388.0,,,,,,,,,,,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908672,4094,1488,32.675250955424964,1.1519607843137252,0,0
2205876995,585,1,2,68,17,89xivtxk59uzvhdsd6miao6tm,1,90.51,62.424,1598190797378.0,2020-08-24T02:43:36Z,2442733327.0,2.0,,2442733329.0,155.0,,2442733331.0,56.0,Center,2442733333.0,140.0,92.1,2442733335.0,141.0,55.8,2442733337.0,213.0,5.0,2442733339.0,212.0,25.3,2442733341.0,318.0,0.09706445,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,230.0,138.0,2442733965.0,210.0,,2442733967.0,154.0,1.0,2443245653.0,224.0,2443245655.0,72.0,2443631955.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,745621,4097,1485,31.90429243847918,0.5097804672108076,0,0
2205876997,586,13,2,68,18,89xivtxk59uzvhdsd6miao6tm,1,97.125,32.980000000000004,1598190798730.0,2020-08-24T02:44:35Z,2442733345.0,17.0,,2442733347.0,22.0,,2442733349.0,56.0,Center,2442733351.0,327.0,2,2442733353.0,326.0,3,2442733687.0,20.0,,2442733689.0,321.0,0.128,2442733973.0,73.0,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,230.0,138.0,2442733975.0,29.0,,2442733977.0,154.0,,2442733979.0,55.0,2442733983.0,102.0,2442733985.0,103.0,2442733987.0,230.0,60.2,25,100,2442733989.0,231.0,49.5,2443246645.0,328.0,,2443632061.0,178.0,,,,585,,,,,,,,,,,721997,4098,1484,7.940782392182775,7.720588235294148,0,0
2205877157,576,1,2,69,19,5z1b7fuvpqe6vnigvopomvecu,1,99.12,31.416000000000004,1598190859310.0,2020-08-24T02:45:59Z,2442734223.0,124.0,,2442734225.0,56.0,Back,2442734227.0,140.0,25.4,2442734229.0,141.0,85.5,2442734233.0,213.0,0.8,2442734235.0,212.0,29.9,2442734237.0,318.0,0.00000282,2442734239.0,237.0,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,231.0,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975798,4159,1423,6.422729637778623,2.2755417956656365,0,0
2205972055,768,1,2,69,20,5z1b7fuvpqe6vnigvopomvecu,1,84.105,20.400000000000002,1598190860559.0,2020-08-24T02:46:19Z,2443249237.0,56.0,Back,2443249239.0,140.0,29.5,2443249241.0,141.0,93.1,2443249243.0,213.0,1.0,2443249245.0,212.0,18.7,2443249247.0,318.0,0.00000293,2443634147.0,178.0,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,231.0,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857882,4160,1422,24.931125626413255,1.5363970588235294,0,0
2205877167,577,1,2,69,26,5z1b7fuvpqe6vnigvopomvecu,1,59.325,9.180000000000001,1598190866028.0,2020-08-24T02:46:34Z,2442734295.0,56.0,Left,2442734297.0,140.0,66.5,2442734299.0,141.0,95.0,2442734301.0,213.0,0.2,2442734303.0,212.0,24.8,2442734305.0,318.0,0.00019504,2443634331.0,178.0,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,231.0,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844914,4166,1416,51.983055171853835,1.8402497985495567,0,0
2205877175,578,1,2,69,28,5z1b7fuvpqe6vnigvopomvecu,0,32.129999999999995,4.352000000000004,1598190868809.0,2020-08-24T02:46:42Z,2442734335.0,2.0,,2442734337.0,155.0,,2442734339.0,56.0,Center,2442734341.0,140.0,90.5,2442734343.0,141.0,53.7,2442734345.0,1.0,,2442734347.0,213.0,5.4,2442734349.0,212.0,35.0,5769ggr7udnebgwl8q0zgcij9,N. Gavory,231.0,139.0,2443249805.0,224.0,,2443249807.0,72.0,,2443634399.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748506,4168,1414,78.6704569962575,2.4578386400431738,0,0
2205877183,588,12,2,69,30,89xivtxk59uzvhdsd6miao6tm,1,11.97,28.220000000000002,1598190870160.0,2020-08-24T02:46:47Z,2442734367.0,56.0,Back,2442734369.0,140.0,14.1,2442734371.0,141.0,26.4,2442734373.0,213.0,5.0,2442734375.0,212.0,10.7,2442734399.0,15.0,,2443634471.0,388.0,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895588,4170,1412,93.20938418421184,16.095155709342567,0,0
2205877187,579,61,2,69,31,5z1b7fuvpqe6vnigvopomvecu,0,13.545000000000007,23.052000000000007,1598190871017.0,2020-08-24T02:46:55Z,2442734397.0,56.0,Center,2443634537.0,178.0,,,,,,,,,,,,,,,,,,,,ddnkboo7e8sjz6w45wht05z2t,D. Čop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496091,4171,1411,92.10795692555557,8.353580562659852,0,0
2205877213,589,61,2,69,33,89xivtxk59uzvhdsd6miao6tm,0,15.540000000000001,24.14,1598190873010.0,2020-08-24T02:47:06Z,2442734441.0,56.0,Back,2443634745.0,178.0,,,,,,,,,,,,,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945447,4173,1409,90.00172887228334,9.073022312373226,0,0
2205972389,769,61,2,69,33,5z1b7fuvpqe6vnigvopomvecu,0,14.595000000000006,22.372000000000007,1598190873543.0,2020-08-24T02:51:43Z,2443251093.0,56.0,Center,2443634823.0,178.0,,,,,,,,,,,,,,,,,,,,ddnkboo7e8sjz6w45wht05z2t,D. Čop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496091,4173,1409,91.14973619819203,7.77476780185759,0,0
2205877221,590,1,2,69,34,89xivtxk59uzvhdsd6miao6tm,1,5.460000000000001,23.256000000000004,1598190874707.0,2020-08-24T02:51:49Z,2442734473.0,56.0,Back,2442734475.0,140.0,5.6,2442734477.0,141.0,4.7,2442734479.0,213.0,4.7,2442734481.0,212.0,20.1,2442734483.0,318.0,0.00000016,2443637939.0,178.0,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,232.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945447,4174,1408,100.1181558759449,9.264705882352944,0,0
2205877227,592,1,2,69,41,89xivtxk59uzvhdsd6miao6tm,0,7.875,1.088,1598190881379.0,2020-08-24T02:52:10Z,2442734529.0,56.0,Back,2442734531.0,140.0,10.8,2442734533.0,141.0,13.2,2442734535.0,213.0,1.2,2442734537.0,212.0,8.6,2443638209.0,178.0,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,232.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,4181,1401,102.5498189613224,2.951051288283909,0,0
2205972529,770,61,2,69,42,5z1b7fuvpqe6vnigvopomvecu,1,10.710000000000003,9.587999999999997,1598190882467.0,2020-08-24T02:52:14Z,2443251901.0,56.0,Left,2443638273.0,178.0,,,,,,,,,,,,,,,,,,,,d470k4286zjy5mjvrs5if6hg5,O. Oularé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846945,4182,1400,97.39892116445644,3.8624446993281984,0,0
2205877233,593,1,2,69,44,89xivtxk59uzvhdsd6miao6tm,0,10.290000000000001,2.72,1598190884787.0,2020-08-24T02:52:21Z,2442734557.0,157.0,,2442734559.0,56.0,Back,2442734561.0,140.0,41.4,2442734563.0,141.0,10.3,2442734565.0,1.0,,2442734567.0,213.0,0.1,2442734569.0,212.0,33.5,2443638425.0,178.0,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,233.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,4184,1398,99.74177910985948,3.0278132992327365,0,0
2205972671,799,1,2,69,47,89xivtxk59uzvhdsd6miao6tm,1,31.185000000000002,13.124,1598190887260.0,2020-08-24T02:52:38Z,2443252705.0,56.0,Back,2443252707.0,140.0,23.1,2443252709.0,141.0,17.0,2443252711.0,213.0,3.4,2443252713.0,212.0,7.1,2443252715.0,318.0,0.00000181,2443252717.0,156.0,,2443638519.0,178.0,,86603cyr3osksy73el0ncy7yt,C. Dessers,234.0,140.0,2443638521.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823543,4187,1395,76.71024443319158,3.5358785207894234,0,0
2205877241,594,1,2,69,48,89xivtxk59uzvhdsd6miao6tm,0,36.015,4.6240000000000006,1598190888370.0,2020-08-24T02:52:43Z,2442734597.0,157.0,,2442734599.0,56.0,Center,2442734601.0,140.0,62.0,2442734603.0,141.0,33.3,2442734605.0,1.0,,2442734607.0,213.0,0.6,2442734609.0,212.0,34.2,2443638535.0,178.0,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,234.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865975,4188,1394,74.9791944541951,2.3483455882352944,0,0
2205877251,580,1,2,69,51,5z1b7fuvpqe6vnigvopomvecu,0,57.015,28.016000000000005,1598190891442.0,2020-08-24T02:52:50Z,2442734649.0,3.0,,2442734651.0,56.0,Center,2442734653.0,140.0,71.2,2442734655.0,141.0,57.0,2442734657.0,213.0,6.2,2442734659.0,212.0,26.8,2443638601.0,388.0,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883903,4191,1391,48.35667979710765,8.01888368983958,0,0
2205877273,596,1,2,69,53,89xivtxk59uzvhdsd6miao6tm,0,41.265,23.528000000000002,1598190893482.0,2020-08-24T04:21:51Z,2442734737.0,3.0,,2442734739.0,56.0,Center,2442734741.0,140.0,55.2,2442734743.0,141.0,35.5,2442734745.0,213.0,0.0,2442734747.0,212.0,16.7,2443638699.0,388.0,,,,,dmr3lblv6081wn9egp1zpfs2x,E. Kouassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914763,4193,1389,64.58957353164672,6.086229946524066,0,0
2205877537,600,61,2,71,28,89xivtxk59uzvhdsd6miao6tm,1,41.79,21.080000000000002,1598190988191.0,2020-08-24T02:54:12Z,2442735859.0,56.0,Back,2443254207.0,238.0,,2443639469.0,178.0,,,,,,,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971264,4288,1294,64.5169008865119,4.892414860681115,0,0
2205877551,588,1,2,71,31,5z1b7fuvpqe6vnigvopomvecu,1,66.465,15.3,1598190991698.0,2020-08-24T02:54:44Z,2442735929.0,56.0,Back,2442735931.0,140.0,45.9,2442735933.0,141.0,60.6,2442735935.0,213.0,5.4,2442735937.0,212.0,15.0,2442735939.0,318.0,0.0000511,2443639753.0,178.0,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,235.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857882,4291,1291,42.832653723532,2.0606951871657753,0,0
2205877559,589,1,2,71,34,5z1b7fuvpqe6vnigvopomvecu,1,59.535000000000004,24.14,1598190994493.0,2020-08-24T02:54:52Z,2442735959.0,155.0,,2442735961.0,56.0,Center,2442735963.0,140.0,72.8,2442735965.0,141.0,52.5,2442735967.0,1.0,,2442735969.0,213.0,6.0,2442735973.0,212.0,32.0,2442735977.0,318.0,0.00341564,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,235.0,141.0,2443639851.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844914,4294,1288,46.52188544115554,4.61105476673428,0,0
2205877563,590,1,2,71,35,5z1b7fuvpqe6vnigvopomvecu,1,28.560000000000006,32.300000000000004,1598190995694.0,2020-08-24T02:54:58Z,2442735981.0,56.0,Center,2442735983.0,140.0,67.0,2442735985.0,141.0,58.8,2442735987.0,213.0,2.5,2442735989.0,212.0,7.4,2442735991.0,318.0,0.00189999,2443639883.0,178.0,,,,,d470k4286zjy5mjvrs5if6hg5,O. Oularé,235.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846945,4295,1287,76.45890137845299,44.96470588235305,0,0
2205877565,591,61,2,71,36,5z1b7fuvpqe6vnigvopomvecu,0,34.65,28.016000000000005,1598190996492.0,2020-08-24T02:55:07Z,2442735993.0,56.0,Center,2443639949.0,178.0,,,,,,,,,,,,,,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,235.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880826,4296,1286,70.60404206559282,11.75635026737969,0,0
2205877585,603,1,2,71,38,89xivtxk59uzvhdsd6miao6tm,1,39.480000000000004,30.94,1598190998818.0,2020-08-24T02:55:18Z,2442736065.0,56.0,Back,2442736067.0,140.0,47.2,2442736069.0,141.0,65.2,2442736071.0,213.0,0.9,2442736073.0,212.0,16.8,2442736075.0,318.0,0.00006285,2443640049.0,178.0,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,236.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971264,4298,1284,65.59141712144965,21.411764705882362,0,0
2205877597,604,1,2,71,45,89xivtxk59uzvhdsd6miao6tm,1,45.36000000000001,64.668,1598191005522.0,2020-08-24T02:55:45Z,2442736119.0,56.0,Back,2442736121.0,140.0,38.4,2442736123.0,141.0,73.8,2442736125.0,213.0,4.4,2442736127.0,212.0,15.3,2442736129.0,318.0,0.00001758,2443640235.0,178.0,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,236.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745621,4305,1277,67.06307347564679,1.944698056606234,0,0
2205877603,605,1,2,71,46,89xivtxk59uzvhdsd6miao6tm,0,40.32,50.184000000000005,1598191006512.0,2020-08-24T02:55:52Z,2442736145.0,155.0,,2442736147.0,56.0,Left,2442736149.0,140.0,70.0,2442736151.0,141.0,102.0,2442736153.0,1.0,,2442736155.0,213.0,0.5,2442736157.0,212.0,38.3,2443640301.0,178.0,,dmr3lblv6081wn9egp1zpfs2x,E. Kouassi,236.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914763,4306,1276,66.67401484836503,3.9965397923875425,0,0
2205877623,594,1,2,71,52,5z1b7fuvpqe6vnigvopomvecu,1,49.35,69.29200000000002,1598191012684.0,2020-08-24T02:56:06Z,2442736251.0,107.0,,2442736253.0,56.0,Right,2442736255.0,140.0,53.9,2442736257.0,141.0,8.0,2442736259.0,213.0,1.4,2442736261.0,212.0,6.8,2442736263.0,318.0,0.00001412,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,237.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908672,4312,1270,65.89725156635897,1.5768446106766398,0,0
2205877629,595,1,2,71,55,5z1b7fuvpqe6vnigvopomvecu,1,48.405,62.56,1598191015225.0,2020-08-24T02:56:22Z,2442736283.0,56.0,Right,2442736285.0,140.0,53.3,2442736287.0,141.0,3.5,2442736289.0,213.0,4.5,2442736291.0,212.0,3.1,2442736293.0,318.0,0.00004241,2443640635.0,178.0,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,237.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060873,4315,1267,63.39296195162362,1.9816176470588234,0,0
2205877641,596,1,2,71,56,5z1b7fuvpqe6vnigvopomvecu,1,49.035000000000004,65.62,1598191016393.0,2020-08-24T02:56:28Z,2442736345.0,56.0,Back,2442736347.0,140.0,37.2,2442736349.0,141.0,30.0,2442736351.0,213.0,2.3,2442736353.0,212.0,24.7,2442736355.0,318.0,0.00002329,2443640733.0,178.0,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,237.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908672,4316,1266,64.2799006299792,1.7699240986717264,0,0
2205877651,597,1,2,72,2,5z1b7fuvpqe6vnigvopomvecu,1,57.96000000000001,54.74,1598191022194.0,2020-08-24T02:56:40Z,2442736387.0,56.0,Right,2442736389.0,140.0,55.8,2442736391.0,141.0,5.8,2442736393.0,213.0,5.6,2442736395.0,212.0,14.8,2442736397.0,318.0,0.00006706,2443640825.0,178.0,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,237.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883903,4322,1260,51.40923263383728,2.2680810028929597,0,0
2205877655,598,1,2,72,5,5z1b7fuvpqe6vnigvopomvecu,1,43.785000000000004,64.396,1598191025164.0,2020-08-24T02:56:50Z,2442736415.0,56.0,Right,2442736417.0,140.0,70.1,2442736419.0,141.0,6.8,2442736421.0,213.0,0.1,2442736423.0,212.0,12.4,2442736425.0,318.0,0.00029635,2443640949.0,178.0,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,237.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908672,4325,1257,68.346126744681,2.013916304776944,0,0
2205877665,599,1,2,72,7,5z1b7fuvpqe6vnigvopomvecu,1,29.820000000000007,64.26,1598191027655.0,2020-08-24T02:57:00Z,2442736459.0,56.0,Back,2442736461.0,140.0,41.7,2442736463.0,141.0,19.4,2442736465.0,1.0,,2442736467.0,213.0,2.8,2442736469.0,212.0,32.8,2442736471.0,318.0,0.00004984,2443641027.0,178.0,,7yt5uan4kvrarxyazmf2lmfh1,M. Lestienne,237.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488899,4327,1255,81.04134747152222,2.4844679444811626,0,0
2205877675,600,1,2,72,10,5z1b7fuvpqe6vnigvopomvecu,1,61.005,50.79600000000001,1598191030653.0,2020-08-24T02:57:18Z,2442736501.0,56.0,Back,2442736503.0,140.0,39.8,2442736505.0,141.0,71.7,2442736507.0,213.0,1.6,2442736509.0,212.0,31.6,2442736511.0,318.0,0.00003172,2443641119.0,178.0,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,237.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883903,4330,1252,47.09209743683116,2.6193736603953313,0,0
2205877679,601,1,2,72,14,5z1b7fuvpqe6vnigvopomvecu,1,63.0,16.524,1598191034232.0,2020-08-24T02:57:33Z,2442736525.0,56.0,Left,2442736527.0,140.0,57.6,2442736529.0,141.0,96.0,2442736531.0,213.0,0.6,2442736533.0,212.0,23.1,2442736535.0,318.0,0.00007819,2443641381.0,178.0,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,237.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857882,4334,1248,45.49077462519187,2.4032959487296868,0,0
2205877689,602,1,2,72,16,5z1b7fuvpqe6vnigvopomvecu,1,44.52,2.72,1598191036672.0,2020-08-24T02:57:47Z,2442736553.0,56.0,Back,2442736555.0,140.0,39.6,2442736557.0,141.0,79.6,2442736559.0,213.0,3.7,2442736561.0,212.0,21.9,2442736563.0,318.0,0.00002592,2443641543.0,178.0,,,,,5769ggr7udnebgwl8q0zgcij9,N. Gavory,237.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748506,4336,1246,68.09015200453,1.9335038363171353,0,0
2205877693,603,1,2,72,21,5z1b7fuvpqe6vnigvopomvecu,1,63.105000000000004,16.048,1598191041542.0,2020-08-24T02:57:57Z,2442736569.0,56.0,Back,2442736571.0,140.0,32.3,2442736573.0,141.0,57.2,2442736575.0,213.0,4.2,2442736577.0,212.0,15.3,2442736579.0,318.0,0.00001108,2443641633.0,178.0,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,237.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857882,4341,1241,45.5792203641089,2.333723262032085,0,0
2205877697,604,1,2,72,24,5z1b7fuvpqe6vnigvopomvecu,1,71.08500000000001,29.104,1598191044183.0,2020-08-24T02:58:07Z,2442736597.0,56.0,Back,2442736599.0,140.0,43.5,2442736601.0,141.0,17.7,2442736603.0,213.0,5.1,2442736605.0,212.0,29.3,2442736607.0,318.0,0.00003033,2443641737.0,178.0,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,237.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844914,4344,1238,34.26657323106586,6.92708333333333,0,0
2205877703,605,1,2,72,28,5z1b7fuvpqe6vnigvopomvecu,1,57.645,54.808,1598191047965.0,2020-08-24T02:58:15Z,2442736623.0,155.0,,2442736625.0,196.0,,2442736627.0,56.0,Left,2442736629.0,140.0,77.0,2442736631.0,141.0,80.0,2442736633.0,1.0,,2442736635.0,213.0,0.9,2442736637.0,212.0,53.1,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,237.0,143.0,2442736639.0,318.0,0.00233424,2443641783.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883903,4348,1234,51.724934886377575,2.27580738177624,0,0
2205877723,607,1,2,72,30,5z1b7fuvpqe6vnigvopomvecu,1,24.150000000000002,13.600000000000001,1598191050086.0,2020-08-24T04:21:51Z,2442736723.0,3.0,,2442736725.0,56.0,Center,2442736727.0,140.0,85.2,2442736729.0,141.0,31.5,2442736731.0,1.0,,2442736733.0,213.0,5.0,2442736735.0,212.0,34.1,2443257425.0,318.0,0.02352724,d470k4286zjy5mjvrs5if6hg5,O. Oularé,237.0,143.0,2443641831.0,388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846945,4350,1232,83.38394629663433,3.963235294117647,0,0
2205973475,771,61,2,72,31,5z1b7fuvpqe6vnigvopomvecu,0,19.004999999999995,45.83200000000001,1598191051188.0,2020-08-24T02:58:29Z,2443257355.0,56.0,Center,2443641889.0,178.0,,,,,,,,,,,,,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,237.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060873,4351,1231,86.80516257112822,7.268002028397562,0,0
2205877729,608,1,2,72,33,89xivtxk59uzvhdsd6miao6tm,0,12.495000000000001,49.57200000000001,1598191053636.0,2020-08-24T02:58:42Z,2442736759.0,155.0,,2442736761.0,56.0,Back,2442736763.0,140.0,47.1,2442736765.0,141.0,76.6,2442736767.0,1.0,,2442736769.0,213.0,0.1,2442736771.0,212.0,37.0,2443641995.0,178.0,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,238.0,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653599,4353,1229,93.80651474711124,5.9404700744926755,0,0
2205973559,772,8,2,72,35,5z1b7fuvpqe6vnigvopomvecu,1,45.57,50.728,1598191055646.0,2020-08-24T02:58:50Z,2443257811.0,56.0,Center,2443642149.0,178.0,,,,,,,,,,,,,,,,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,239.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883903,4355,1227,61.73937871407519,3.5527259684361545,0,0
2205877751,608,1,2,72,44,5z1b7fuvpqe6vnigvopomvecu,1,22.470000000000006,52.564,1598191063835.0,2020-08-24T02:59:11Z,2442736833.0,56.0,Right,2442736835.0,140.0,88.3,2442736837.0,141.0,9.7,2442736839.0,213.0,5.6,2442736841.0,212.0,13.5,2442736843.0,318.0,0.00182501,2443642279.0,178.0,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,239.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844914,4364,1218,84.59209771603965,4.4457013574660635,0,0
2205877757,609,1,2,72,48,5z1b7fuvpqe6vnigvopomvecu,1,12.495000000000006,63.444,1598191067974.0,2020-08-24T02:59:19Z,2442736859.0,56.0,Right,2442736861.0,140.0,76.4,2442736863.0,141.0,8.2,2442736865.0,213.0,3.1,2442736867.0,212.0,12.3,2442736869.0,318.0,0.00077196,2443642379.0,178.0,,,,,7yt5uan4kvrarxyazmf2lmfh1,M. Lestienne,239.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488899,4368,1214,97.07792828959629,3.1417266675723403,0,0
2205877759,610,1,2,72,49,5z1b7fuvpqe6vnigvopomvecu,0,24.779999999999994,62.424,1598191069815.0,2020-08-24T02:59:27Z,2442736871.0,2.0,,2442736873.0,155.0,,2442736875.0,56.0,Center,2442736877.0,140.0,90.5,2442736879.0,141.0,70.6,2442736881.0,1.0,,2442736883.0,213.0,1.2,2442736885.0,212.0,44.9,5ffogjpb96mfoihuw7pu5pl91,C. Fai,239.0,145.0,2443258103.0,224.0,,2443258105.0,20.0,,2443642481.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908672,4369,1213,85.10682802219807,2.822262876442443,0,0
2205877765,609,61,2,72,50,89xivtxk59uzvhdsd6miao6tm,1,20.16,47.53200000000001,1598191070141.0,2020-08-24T02:59:42Z,2442736897.0,56.0,Back,2443642613.0,178.0,,,,,,,,,,,,,,,,,,,,dmr3lblv6081wn9egp1zpfs2x,E. Kouassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914763,4370,1212,85.91240087437902,6.269583210168485,0,0
