id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier_0_id,qualifier_0_qualifierId,qualifier_0_value,qualifier_1_id,qualifier_1_qualifierId,qualifier_1_value,qualifier_2_id,qualifier_2_qualifierId,qualifier_2_value,qualifier_3_id,qualifier_3_qualifierId,qualifier_3_value,qualifier_4_id,qualifier_4_qualifierId,qualifier_4_value,qualifier_5_id,qualifier_5_qualifierId,qualifier_5_value,qualifier_6_id,qualifier_6_qualifierId,qualifier_6_value,qualifier_7_id,qualifier_7_qualifierId,qualifier_7_value,playerId,playerName,sequenceId,possessionId,qualifier_8_id,qualifier_8_qualifierId,qualifier_8_value,qualifier_9_id,qualifier_9_qualifierId,keyPass,qualifier_10_id,qualifier_10_qualifierId,qualifier_11_id,qualifier_11_qualifierId,qualifier_12_id,qualifier_12_qualifierId,qualifier_13_id,qualifier_13_qualifierId,qualifier_11_value,qualifier_12_value,qualifier_13_value,qualifier_14_id,qualifier_14_qualifierId,qualifier_14_value,qualifier_15_id,qualifier_15_qualifierId,qualifier_15_value,qualifier_16_id,qualifier_16_qualifierId,qualifier_9_value,qualifier_17_id,qualifier_17_qualifierId,qualifier_10_value,qualifier_16_value,qualifier_18_id,qualifier_18_qualifierId,qualifier_18_value,qualifier_19_id,qualifier_19_qualifierId,qualifier_19_value,qualifier_20_id,qualifier_20_qualifierId,qualifier_17_value,playerTrackingId,timeMilliSec
2205869827,375,1,1,42,50,5z1b7fuvpqe6vnigvopomvecu,0,64.0,15.7,2020-08-23T12:12:57.056Z,2020-08-24T01:52:37Z,2442696689.0,2.0,,2442696691.0,155.0,,2442696693.0,56.0,Center,2442696695.0,140.0,80.3,2442696697.0,141.0,43.7,2442696701.0,213.0,0.8,2442696703.0,212.0,25.6,2443181925.0,224.0,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,142.0,89.0,2443181927.0,20.0,,2443599039.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883903,1598188370531.0
2205869835,370,1,1,42,53,89xivtxk59uzvhdsd6miao6tm,1,21.7,64.2,2020-08-23T12:12:59.992Z,2020-08-24T01:52:43Z,2442696743.0,56.0,Back,2442696745.0,140.0,33.7,2442696747.0,141.0,77.9,2442696749.0,213.0,0.6,2442696751.0,212.0,15.7,2442696753.0,318.0,0.00000687,2443599085.0,178.0,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,143.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971264,1598188373467.0
2205869837,371,1,1,42,55,89xivtxk59uzvhdsd6miao6tm,0,32.8,77.3,2020-08-23T12:13:02.232Z,2020-08-24T01:52:47Z,2442696757.0,56.0,Back,2442696759.0,140.0,36.9,2442696761.0,141.0,67.5,2442696763.0,213.0,5.3,2442696765.0,212.0,7.9,2442697867.0,236.0,,2442697869.0,233.0,376,2442697873.0,286.0,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,143.0,90.0,2443599139.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721997,1598188375707.0
2205869855,376,74,1,42,56,5z1b7fuvpqe6vnigvopomvecu,1,69.8,28.6,2020-08-23T12:13:02.774Z,2020-08-24T01:52:51Z,2442696835.0,56.0,Center,2442696837.0,285.0,,2442697875.0,233.0,371,2443599177.0,178.0,,,,,,,,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880826,1598188376249.0
2205869857,372,1,1,42,57,89xivtxk59uzvhdsd6miao6tm,1,24.8,80.2,2020-08-23T12:13:04.232Z,2020-08-24T01:52:55Z,2442696849.0,56.0,Back,2442696851.0,140.0,32.6,2442696853.0,141.0,77.8,2442696857.0,213.0,6.1,2442696859.0,212.0,8.4,2442696861.0,318.0,0.00000545,2443599253.0,178.0,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,144.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653599,1598188377707.0
2205869937,374,1,1,43,38,89xivtxk59uzvhdsd6miao6tm,1,33.2,76.3,2020-08-23T12:13:45.063Z,2020-08-24T01:53:54Z,2442697263.0,5.0,,2442697265.0,152.0,,2442697267.0,56.0,Back,2442697269.0,140.0,43.0,2442697271.0,141.0,25.9,2442697273.0,1.0,,2442697275.0,213.0,5.0,2442697277.0,212.0,35.8,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,145.0,90.0,2442697279.0,318.0,0.00002672,2443599883.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895588,1598188418538.0
2205869947,375,1,1,43,44,89xivtxk59uzvhdsd6miao6tm,1,57.1,21.2,2020-08-23T12:13:51.063Z,2020-08-24T01:54:06Z,2442697331.0,155.0,,2442697333.0,56.0,Center,2442697335.0,140.0,86.4,2442697337.0,141.0,28.9,2442697339.0,213.0,0.2,2442697341.0,212.0,31.2,2442697343.0,318.0,0.01040874,2443600023.0,178.0,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,145.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945447,1598188424538.0
2205869959,376,1,1,43,47,89xivtxk59uzvhdsd6miao6tm,1,81.9,26.8,2020-08-23T12:13:53.993Z,2020-08-24T01:54:15Z,2442697393.0,56.0,Right,2442697395.0,140.0,85.5,2442697397.0,141.0,20.6,2442697399.0,213.0,5.4,2442697401.0,212.0,5.7,2442697403.0,318.0,0.00472768,2443600149.0,178.0,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,145.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721997,1598188427468.0
2205869969,377,1,1,43,51,89xivtxk59uzvhdsd6miao6tm,0,94.1,18.9,2020-08-23T12:13:57.533Z,2020-08-24T01:54:24Z,2442697435.0,2.0,,2442697437.0,155.0,,2442697439.0,56.0,Center,2442697441.0,140.0,96.7,2442697443.0,141.0,46.4,2442697445.0,213.0,1.4,2442697447.0,212.0,18.9,2443182837.0,225.0,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,145.0,90.0,2443182841.0,20.0,,2443600209.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865975,1598188431008.0
2205869967,379,12,1,43,51,5z1b7fuvpqe6vnigvopomvecu,1,2.8,55.8,2020-08-23T12:13:58.024Z,2020-08-24T01:54:33Z,2442697425.0,56.0,Back,2442697427.0,140.0,21.8,2442697429.0,141.0,41.9,2442697431.0,213.0,5.8,2442697433.0,212.0,22.1,2442697449.0,15.0,,2443600333.0,388.0,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857882,1598188431499.0
2205869973,378,1,1,43,54,89xivtxk59uzvhdsd6miao6tm,0,72.0,61.4,2020-08-23T12:14:01.243Z,2020-08-24T01:54:39Z,2442697463.0,3.0,,2442697465.0,56.0,Center,2442697467.0,140.0,88.2,2442697469.0,141.0,55.4,2442697471.0,213.0,6.0,2442697473.0,212.0,17.5,2443600439.0,388.0,,,,,dmr3lblv6081wn9egp1zpfs2x,E. Kouassi,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914763,1598188434718.0
2205869975,380,1,1,43,56,5z1b7fuvpqe6vnigvopomvecu,0,9.0,33.4,2020-08-23T12:14:02.724Z,2020-08-24T01:54:43Z,2442697475.0,3.0,,2442697477.0,56.0,Back,2442697479.0,140.0,36.2,2442697481.0,141.0,31.9,2442697483.0,213.0,6.2,2442697485.0,212.0,28.6,2443600551.0,388.0,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908672,1598188436199.0
2205869993,379,1,1,43,58,89xivtxk59uzvhdsd6miao6tm,1,70.7,65.8,2020-08-23T12:14:04.983Z,2020-08-24T01:54:47Z,2442697565.0,56.0,Left,2442697567.0,140.0,67.7,2442697569.0,141.0,91.5,2442697571.0,213.0,1.7,2442697573.0,212.0,17.8,2442697575.0,318.0,0.00050644,2443600579.0,178.0,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,146.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971264,1598188438458.0
2205870005,380,1,1,44,2,89xivtxk59uzvhdsd6miao6tm,1,58.0,92.0,2020-08-23T12:14:08.634Z,2020-08-24T01:55:03Z,2442697653.0,56.0,Back,2442697655.0,140.0,36.7,2442697657.0,141.0,81.2,2442697659.0,213.0,3.5,2442697661.0,212.0,23.5,2442697663.0,318.0,0.00001934,2443600727.0,178.0,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,146.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653599,1598188442109.0
2205870059,382,1,1,44,17,89xivtxk59uzvhdsd6miao6tm,1,63.9,82.6,2020-08-23T12:14:23.924Z,2020-08-24T01:55:16Z,2442697957.0,5.0,,2442697959.0,152.0,,2442697961.0,56.0,Center,2442697963.0,140.0,61.8,2442697965.0,141.0,49.9,2442697967.0,213.0,4.6,2442697969.0,212.0,22.3,2442697971.0,318.0,0.00062086,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,147.0,90.0,2442697975.0,189.0,,2443600851.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653599,1598188457399.0
2205870065,383,1,1,44,21,89xivtxk59uzvhdsd6miao6tm,0,65.0,45.0,2020-08-23T12:14:27.474Z,2020-08-24T01:55:23Z,2442698007.0,56.0,Center,2442698519.0,140.0,95.4,2442698521.0,141.0,58.5,2442698523.0,1.0,,2442698525.0,213.0,0.3,2442698527.0,212.0,33.2,2443600931.0,178.0,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,147.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945447,1598188460949.0
2205870053,382,52,1,44,22,5z1b7fuvpqe6vnigvopomvecu,0,1.3,47.8,2020-08-23T12:14:29.320Z,2020-08-24T01:55:26Z,2443600959.0,178.0,,,,,,,,,,,,,,,,,,,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,148.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975798,1598188462795.0
2205870075,383,1,1,44,31,5z1b7fuvpqe6vnigvopomvecu,1,10.8,41.5,2020-08-23T12:14:38.234Z,2020-08-24T01:55:45Z,2442698049.0,123.0,,2442698051.0,56.0,Back,2442698053.0,140.0,12.3,2442698055.0,141.0,68.5,2442698057.0,213.0,1.5,2442698059.0,212.0,18.4,2442698061.0,318.0,0.00000058,2443601137.0,178.0,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,148.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975798,1598188471709.0
2205870079,384,1,1,44,33,5z1b7fuvpqe6vnigvopomvecu,1,12.3,68.5,2020-08-23T12:14:39.835Z,2020-08-24T01:55:52Z,2442698085.0,56.0,Back,2442698087.0,140.0,6.1,2442698089.0,141.0,36.4,2442698091.0,213.0,4.4,2442698093.0,212.0,22.8,2442698095.0,318.0,0.00000033,2443601189.0,178.0,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,148.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857882,1598188473310.0
2205870085,385,1,1,44,35,5z1b7fuvpqe6vnigvopomvecu,1,6.1,36.4,2020-08-23T12:14:42.144Z,2020-08-24T01:55:56Z,2442698155.0,56.0,Back,2442698157.0,140.0,20.9,2442698159.0,141.0,15.2,2442698161.0,213.0,5.5,2442698163.0,212.0,21.2,2442698165.0,318.0,0.00000111,2443601223.0,178.0,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,148.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975798,1598188475619.0
2205870089,386,1,1,44,42,5z1b7fuvpqe6vnigvopomvecu,1,27.4,10.3,2020-08-23T12:14:48.474Z,2020-08-24T01:56:03Z,2442698171.0,56.0,Back,2442698173.0,140.0,49.6,2442698175.0,141.0,5.6,2442698177.0,213.0,6.1,2442698179.0,212.0,23.5,2442698181.0,318.0,0.00002758,2443601261.0,178.0,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,148.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883903,1598188481949.0
2205870091,387,1,1,44,42,5z1b7fuvpqe6vnigvopomvecu,0,49.6,5.6,2020-08-23T12:14:49.346Z,2020-08-24T01:56:06Z,2442698185.0,56.0,Center,2442698187.0,140.0,54.7,2442698189.0,141.0,23.1,2442698191.0,213.0,1.1,2442698195.0,212.0,13.0,2443601277.0,178.0,,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,148.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908672,1598188482821.0
2205870143,389,1,1,45,3,5z1b7fuvpqe6vnigvopomvecu,1,54.1,4.6,2020-08-23T12:15:09.615Z,2020-08-24T01:56:40Z,2442698537.0,5.0,,2442698539.0,152.0,,2442698541.0,56.0,Right,2442698543.0,140.0,55.0,2442698545.0,141.0,14.1,2442698547.0,213.0,1.4,2442698549.0,212.0,6.5,2442698551.0,318.0,0.00006641,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,149.0,91.0,2443601405.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844914,1598188503090.0
2205960039,752,1,1,45,3,5z1b7fuvpqe6vnigvopomvecu,1,57.6,10.7,2020-08-23T12:15:10.016Z,2020-08-24T01:56:35Z,2443184691.0,56.0,Back,2443184693.0,140.0,40.2,2443184695.0,141.0,13.8,2443184697.0,213.0,3.0,2443184699.0,212.0,18.4,2443184701.0,318.0,0.00002305,2443601431.0,178.0,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,149.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060873,1598188503491.0
2205870159,390,1,1,45,6,5z1b7fuvpqe6vnigvopomvecu,1,36.8,17.0,2020-08-23T12:15:12.566Z,2020-08-24T01:56:51Z,2442698633.0,56.0,Back,2442698635.0,140.0,43.0,2442698637.0,141.0,51.3,2442698639.0,213.0,1.3,2442698641.0,212.0,24.2,2442698643.0,318.0,0.00004367,2443601593.0,178.0,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,149.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883903,1598188506041.0
2205871891,388,1,2,45,0,89xivtxk59uzvhdsd6miao6tm,1,49.7,49.9,2020-08-23T12:30:56.359Z,2020-08-24T01:32:05Z,2442709189.0,56.0,Back,2442709191.0,140.0,36.0,2442709193.0,141.0,53.4,2442709195.0,213.0,3.0,2442709197.0,212.0,14.6,2442709199.0,279.0,S,2442709201.0,318.0,0.00002317,2443583933.0,178.0,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,150.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721997,1598189449834.0
2205871895,389,1,2,45,2,89xivtxk59uzvhdsd6miao6tm,0,36.0,53.0,2020-08-23T12:30:58.404Z,2020-08-24T01:32:09Z,2442709215.0,155.0,,2442709217.0,56.0,Right,2442709219.0,140.0,77.1,2442709221.0,141.0,9.1,2442709223.0,1.0,,2442709225.0,213.0,5.7,2442709227.0,212.0,52.5,2443583989.0,178.0,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,150.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971264,1598189451879.0
2205871903,393,1,2,45,4,5z1b7fuvpqe6vnigvopomvecu,0,28.3,83.9,2020-08-23T12:31:00.230Z,2020-08-24T01:32:12Z,2442709259.0,3.0,,2442709261.0,56.0,Back,2442709263.0,140.0,39.6,2442709265.0,141.0,101.0,2442709267.0,213.0,0.8,2442709269.0,212.0,16.6,2443584009.0,388.0,,,,,5769ggr7udnebgwl8q0zgcij9,N. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748506,1598189453705.0
2205871929,391,1,2,45,19,89xivtxk59uzvhdsd6miao6tm,0,60.4,-0.2,2020-08-23T12:31:15.871Z,2020-08-24T01:32:24Z,2442709385.0,107.0,,2442709387.0,56.0,Center,2442709389.0,140.0,52.6,2442709391.0,141.0,26.2,2442709393.0,213.0,2.0,2442709395.0,212.0,19.7,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,151.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,1598189469346.0
2205871937,396,3,2,45,22,5z1b7fuvpqe6vnigvopomvecu,0,52.2,71.8,2020-08-23T12:31:18.989Z,2020-08-24T01:32:37Z,2442709413.0,56.0,Center,2442709415.0,286.0,,2442709455.0,233.0,392,2443584281.0,178.0,,,,,,,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,152.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060873,1598189472464.0
2205871941,392,7,2,45,22,89xivtxk59uzvhdsd6miao6tm,1,47.8,28.2,2020-08-23T12:31:19.069Z,2020-08-24T01:32:39Z,2442709435.0,56.0,Back,2442709437.0,285.0,,2442709451.0,233.0,396,2443584311.0,178.0,,,,,,,,,,,,,,dmr3lblv6081wn9egp1zpfs2x,E. Kouassi,153.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914763,1598189472544.0
2205871947,394,1,2,45,24,89xivtxk59uzvhdsd6miao6tm,1,45.7,24.6,2020-08-23T12:31:20.679Z,2020-08-24T01:32:47Z,2442709459.0,56.0,Back,2442709461.0,140.0,29.0,2442709463.0,141.0,43.7,2442709465.0,213.0,2.5,2442709467.0,212.0,21.8,2442709469.0,318.0,0.00000966,2443584373.0,178.0,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,153.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971264,1598189474154.0
2205871953,395,1,2,45,26,89xivtxk59uzvhdsd6miao6tm,1,29.0,43.7,2020-08-23T12:31:22.680Z,2020-08-24T01:32:51Z,2442709497.0,56.0,Back,2442709499.0,140.0,14.8,2442709501.0,141.0,38.2,2442709503.0,213.0,3.4,2442709505.0,212.0,15.4,2442709507.0,318.0,0.00000116,2443584407.0,178.0,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,153.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895588,1598189476155.0
2205871969,396,1,2,45,29,89xivtxk59uzvhdsd6miao6tm,1,14.7,38.0,2020-08-23T12:31:25.321Z,2020-08-24T01:32:55Z,2442709585.0,157.0,,2442709587.0,56.0,Back,2442709591.0,140.0,46.6,2442709595.0,141.0,22.7,2442709599.0,1.0,,2442709603.0,213.0,6.0,2442709605.0,212.0,35.1,2442709609.0,318.0,0.00003712,bgl8h2ygh9ztbnzt79wv178ph,D. Vuković,153.0,94.0,2443584441.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493549,1598189478796.0
2205872005,398,1,2,45,53,89xivtxk59uzvhdsd6miao6tm,1,46.0,21.8,2020-08-23T12:31:50.180Z,2020-08-24T01:33:15Z,2442709831.0,5.0,,2442709833.0,152.0,,2442709835.0,56.0,Back,2442709837.0,140.0,32.7,2442709839.0,141.0,79.9,2442709841.0,1.0,,2442709843.0,213.0,1.9,2442709845.0,212.0,41.9,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,154.0,94.0,2442709847.0,318.0,0.00001924,2442709849.0,189.0,,2443584713.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971264,1598189503655.0
2205872011,399,1,2,45,56,89xivtxk59uzvhdsd6miao6tm,0,32.7,79.9,2020-08-23T12:31:52.976Z,2020-08-24T01:33:20Z,2442709877.0,56.0,Center,2442709879.0,140.0,77.1,2442709881.0,141.0,78.8,2442709883.0,1.0,,2442709885.0,213.0,6.3,2442709887.0,212.0,46.6,2443584767.0,178.0,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,154.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895588,1598189506451.0
2205872021,398,61,2,45,58,5z1b7fuvpqe6vnigvopomvecu,0,34.2,30.3,2020-08-23T12:31:54.221Z,2020-08-24T01:33:26Z,2442709937.0,56.0,Back,2443584861.0,178.0,,,,,,,,,,,,,,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908672,1598189507696.0
2205872019,400,1,2,46,2,89xivtxk59uzvhdsd6miao6tm,1,79.5,59.4,2020-08-23T12:31:58.441Z,2020-08-24T01:33:32Z,2442709921.0,155.0,,2442709923.0,56.0,Right,2442709925.0,140.0,83.2,2442709927.0,141.0,7.4,2442709929.0,1.0,,2442709931.0,213.0,4.8,2442709933.0,212.0,35.6,2442709935.0,318.0,0.00259316,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,155.0,94.0,2443584919.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745621,1598189511916.0
2205872023,401,3,2,46,6,89xivtxk59uzvhdsd6miao6tm,0,86.2,13.4,2020-08-23T12:32:02.981Z,2020-08-24T01:33:40Z,2442709951.0,56.0,Right,2442709953.0,286.0,,2442709995.0,233.0,399,2443585019.0,178.0,,,,,,,,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,155.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865975,1598189516456.0
2205872027,399,7,2,46,6,5z1b7fuvpqe6vnigvopomvecu,1,13.8,86.6,2020-08-23T12:32:03.168Z,2020-08-24T01:33:41Z,2442709985.0,56.0,Back,2442709987.0,285.0,,2442709989.0,233.0,401,2443585043.0,178.0,,,,,,,,,,,,,,5769ggr7udnebgwl8q0zgcij9,N. Gavory,156.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748506,1598189516643.0
2205872035,401,1,2,46,11,5z1b7fuvpqe6vnigvopomvecu,1,25.7,88.6,2020-08-23T12:32:07.652Z,2020-08-24T01:33:50Z,2442710001.0,56.0,Back,2442710003.0,140.0,27.0,2442710005.0,141.0,72.0,2442710007.0,213.0,4.8,2442710009.0,212.0,11.4,2442710011.0,318.0,0.00000331,2443585149.0,178.0,,,,,5769ggr7udnebgwl8q0zgcij9,N. Gavory,156.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748506,1598189521127.0
2205872045,402,1,2,46,14,5z1b7fuvpqe6vnigvopomvecu,1,25.3,72.4,2020-08-23T12:32:10.501Z,2020-08-24T01:33:55Z,2442710039.0,56.0,Back,2442710041.0,140.0,34.7,2442710043.0,141.0,64.3,2442710045.0,213.0,5.8,2442710047.0,212.0,11.3,2442710049.0,318.0,0.00000951,2443585203.0,178.0,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,156.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060873,1598189523976.0
2205872051,403,1,2,46,15,5z1b7fuvpqe6vnigvopomvecu,1,34.7,64.3,2020-08-23T12:32:11.392Z,2020-08-24T01:33:59Z,2442710065.0,56.0,Back,2442710067.0,140.0,17.0,2442710069.0,141.0,62.0,2442710071.0,213.0,3.2,2442710073.0,212.0,18.7,2442710075.0,318.0,0.00000177,2443585233.0,178.0,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,156.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844914,1598189524867.0
2205872065,404,1,2,46,18,5z1b7fuvpqe6vnigvopomvecu,1,19.8,62.4,2020-08-23T12:32:14.253Z,2020-08-24T01:34:03Z,2442710131.0,56.0,Back,2442710133.0,140.0,26.1,2442710135.0,141.0,26.8,2442710137.0,213.0,5.0,2442710139.0,212.0,25.1,2442710141.0,318.0,0.00000359,2443585253.0,178.0,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,156.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857882,1598189527728.0
2205872067,405,1,2,46,22,5z1b7fuvpqe6vnigvopomvecu,1,26.1,26.8,2020-08-23T12:32:18.882Z,2020-08-24T01:34:09Z,2442710151.0,56.0,Back,2442710153.0,140.0,22.5,2442710155.0,141.0,69.6,2442710157.0,213.0,1.7,2442710159.0,212.0,29.3,2442710161.0,318.0,0.00000302,2443585289.0,178.0,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,156.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883903,1598189532357.0
2205872071,406,1,2,46,27,5z1b7fuvpqe6vnigvopomvecu,0,25.7,71.2,2020-08-23T12:32:23.780Z,2020-08-24T01:34:16Z,2442710175.0,155.0,,2442710177.0,56.0,Left,2442710179.0,140.0,84.3,2442710181.0,141.0,101.4,2442710183.0,1.0,,2442710185.0,213.0,0.3,2442710187.0,212.0,64.9,2443585395.0,178.0,,corn6i066rh7c7veva0sm3oid,K. Laifis,156.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857882,1598189537255.0
2205872115,403,1,2,46,56,89xivtxk59uzvhdsd6miao6tm,1,20.3,-1.1,2020-08-23T12:32:52.413Z,2020-08-24T01:34:29Z,2442710379.0,107.0,,2442710381.0,56.0,Back,2442710383.0,140.0,9.0,2442710385.0,141.0,7.9,2442710387.0,213.0,2.7,2442710389.0,212.0,13.4,2442710391.0,318.0,0.00000013,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,157.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,1598189565888.0
2205872117,404,1,2,46,59,89xivtxk59uzvhdsd6miao6tm,1,13.8,13.7,2020-08-23T12:32:56.003Z,2020-08-24T01:34:35Z,2442710397.0,56.0,Back,2442710399.0,140.0,2.9,2442710401.0,141.0,42.2,2442710403.0,213.0,2.1,2442710405.0,212.0,22.5,2442710407.0,318.0,0.00000023,2443585603.0,178.0,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,157.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945447,1598189569478.0
2205872129,405,1,2,47,1,89xivtxk59uzvhdsd6miao6tm,0,2.9,42.2,2020-08-23T12:32:57.592Z,2020-08-24T01:34:39Z,2442710429.0,157.0,,2442710431.0,56.0,Center,2442710433.0,140.0,58.9,2442710435.0,141.0,24.9,2442710437.0,1.0,,2442710439.0,213.0,6.1,2442710441.0,212.0,60.0,2443585647.0,178.0,,bgl8h2ygh9ztbnzt79wv178ph,D. Vuković,157.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493549,1598189571067.0
